Target(SIN(0.01*x)+2*COS(0.01*x*x)+LOG(0.01*x)),Input1(x),Input2(x*x),Input3(sin(x)),Input4(cos(x)),Input5(log(x))
495.2507166,6979,48706441,-0.998844382,-0.048061428,3.843793198
725.7907455,6980,48720400,-0.58012022,0.814530866,3.843855423
671.489034,6981,48734361,0.371963797,0.928247237,3.843917638
414.7629071,6982,48748324,0.982066014,0.18853738,3.843979844
383.3613624,6983,48762289,0.689261267,-0.724512875,3.844042042
638.6854068,6984,48776256,-0.237247111,-0.971449334,3.844104231
739.7195797,6985,48790225,-0.945631589,-0.325239755,3.84416641
502.0287143,6986,48804196,-0.784606745,0.619993754,3.844228581
356.2867344,6987,48818169,0.097781922,0.995207866,3.844290743
579.9913099,6988,48832144,0.89027034,0.455432455,3.844352896
753.3904397,6989,48846121,0.864248314,-0.503065455,3.84441504
537.1196484,6990,48860100,0.043640373,-0.999047305,3.844477176
356.8226117,6991,48874081,-0.817090325,-0.576509671,3.844539302
582.1530761,6992,48888064,-0.926591947,0.376068296,3.84460142
754.0924278,6993,48902049,-0.184189206,0.982890806,3.844663528
509.0896828,6994,48916036,0.727556242,0.686048041,3.844725628
369.7761879,6995,48930025,0.970389836,-0.241544129,3.844787719
645.357212,6996,48944016,0.32105149,-0.947061741,3.844849801
727.8874875,6997,48958009,-0.623460115,-0.781855156,3.844911874
428.2504969,6998,48972004,-0.994765366,0.102185453,3.844973938
435.7314465,6999,48986001,-0.451487927,0.892277228,3.845035994
738.4251113,7000,49000000,0.50688543,0.862013434,3.84509804
617.8515417,7001,49014001,0.99923066,0.039218464,3.845160078
363.423541,7002,49028004,0.57288783,-0.819633781,3.845222106
603.1270402,7003,49042009,-0.380165429,-0.924918508,3.845284126
742.9661832,7004,49056016,-0.983696346,-0.179837424,3.845346137
427.7560031,7005,49070025,-0.682821378,0.730585358,3.84540814
468.7628694,7006,49084036,0.245836415,0.969311331,3.845470133
763.0831672,7007,49098049,0.948473343,0.316856937,3.845532117
532.3633528,7008,49112064,0.779088253,-0.626914264,3.845594093
395.9958597,7009,49126081,-0.106586984,-0.994303382,3.84565606
728.3531535,7010,49140100,-0.894266639,-0.447534556,3.845718018
614.1567982,7011,49154121,-0.85976167,0.510695477,3.845779967
372.9281832,7012,49168144,-0.034795787,0.999394443,3.845841907
690.2058271,7013,49182169,0.822161182,0.569254767,3.845903839
657.7747925,7014,49196196,0.923226952,-0.384255116,3.845965762
370.7105766,7015,49210225,0.17548212,-0.984482618,3.846027675
674.6592466,7016,49224256,-0.733600164,-0.679581341,3.84608958
667.0305682,7017,49238289,-0.968213841,0.250123887,3.846151477
372.3659451,7018,49252324,-0.312656177,0.949866367,3.846213364
688.9317507,7019,49266361,0.630356134,0.77630609,3.846275242
643.6685191,7020,49280400,0.993821922,-0.110986426,3.846337112
379.6655214,7021,49294441,0.443572419,-0.896238534,3.846398973
727.8124403,7022,49308484,-0.514495521,-0.857493066,3.846460825
583.2836967,7023,49322529,-0.999538651,-0.030372428,3.846522668
412.6794987,7024,49336576,-0.565610555,0.82467248,3.846584503
768.7596379,7025,49350625,0.388337277,0.921517314,3.846646329
488.3223999,7026,49364676,0.985249608,0.171123379,3.846708145
500.2449858,7027,49378729,0.676327993,-0.736600601,3.846769954
763.7527273,7028,49392784,-0.254406459,-0.967097386,3.846831753
396.1646131,7029,49406841,-0.951240786,-0.308449293,3.846893543
645.4113088,7030,49420900,-0.773508721,0.633785657,3.846955325
658.249036,7031,49434961,0.115383695,0.993320997,3.847017098
395.0455917,7032,49449024,0.898192874,0.439601594,3.847078862
769.1023576,7033,49463089,0.855207667,-0.518285488,3.847140617
472.1914682,7034,49477156,0.025948475,-0.999663282,3.847202364
555.30086,7035,49491225,-0.827167625,-0.561955265,3.847264102
720.2901296,7036,49505296,-0.919789625,0.392411831,3.847325831
381.9782526,7037,49519369,-0.166761286,0.985997299,3.847387551
758.0825999,7038,49533444,0.739586611,0.673061397,3.847449262
485.3240581,7039,49547521,0.965961988,-0.258684049,3.847510965
563.474497,7040,49561600,0.304236368,-0.952596574,3.847572659
701.6864577,7041,49575681,-0.637202766,-0.770696202,3.847634344
395.6149333,7042,49589764,-0.992800615,0.119778704,3.847696021
779.5517445,7043,49603849,-0.435622158,0.900129622,3.847757688
421.609246,7044,49617936,0.522065303,0.852905516,3.847819347
668.4746039,7045,49632025,0.999768332,0.021524013,3.847880997
585.1864758,7046,49646116,0.558288967,-0.829646569,3.847942639
494.3493999,7047,49660209,-0.396478699,-0.918043921,3.848004271
736.5878397,7048,49674304,-0.986725678,-0.162395926,3.848065895
391.3172984,7049,49688401,-0.669781619,0.742558134,3.848127511
782.2779747,7050,49702500,0.262956572,0.964807671,3.848189117
403.386305,7051,49716601,0.953933703,0.300017484,3.848250715
723.6763834,7052,49730704,0.767868587,-0.640607394,3.848312304
495.6884349,7053,49744809,-0.124171366,-0.992260788,3.848373884
614.3773447,7054,49758916,-0.902048738,-0.43163419,3.848435455
609.4765441,7055,49773025,-0.85058666,0.525834892,3.848497018
508.0720314,7056,49787136,-0.017099129,0.999853799,3.848558572
702.2515927,7057,49801249,0.832109262,0.554611734,3.848620117
433.6443407,7058,49815364,0.916280235,-0.400537801,3.848681654
758.3725618,7059,49829481,0.158027386,-0.98743473,3.848743182
395.5881716,7060,49843600,-0.745515113,-0.666488721,3.848804701
781.6244343,7061,49857721,-0.963634456,0.267223944,3.848866211
384.7723591,7062,49871844,-0.295792723,0.955252147,3.848927713
783.9219269,7063,49885969,0.643999475,0.765025932,3.848989206
388.4872912,7064,49900096,0.991701526,-0.128561597,3.849050691
777.386938,7065,49914225,0.427637767,-0.903950187,3.849112166
396.045177,7066,49928356,-0.529594182,-0.848251143,3.849173633
770.8415685,7067,49942489,-0.999919683,-0.012673911,3.849235091
400.6376421,7068,49956624,-0.550923639,0.834555657,3.849296541
769.0952727,7069,49970761,0.404589058,0.914498603,3.849357982
399.3726861,7070,49984900,0.988124441,0.15365575,3.849419414
773.2012447,7071,49999041,0.663182769,-0.74845749,3.849480837
393.0014544,7072,50013184,-0.271486082,-0.962442366,3.849542252
780.5791232,7073,50027329,-0.956551881,-0.291562169,3.849603658
386.0070405,7074,50041476,-0.762168293,0.647378941,3.849665055
784.7581729,7075,50055625,0.132949309,0.991122839,3.849726444
386.8799438,7076,50069776,0.905833929,0.423632969,3.849787824
775.3414159,7077,50083929,0.845899012,-0.533343099,3.849849196
407.5487434,7078,50098084,0.008248444,-0.999965981,3.849910558
739.6370869,7079,50112241,-0.836985705,-0.547224752,3.849971912
460.1825618,7080,50126400,-0.912699057,0.408632391,3.850033258
667.8853672,7081,50140561,-0.149281105,0.988794798,3.850094594
549.6569524,7082,50154724,0.751385207,0.659863828,3.850155922
562.9897688,7083,50168889,0.961231425,-0.275742902,3.850217242
662.369278,7084,50183056,0.287325904,-0.957832879,3.850278553
451.5379545,7085,50197225,-0.650745728,-0.759295725,3.850339855
758.0138468,7086,50211396,-0.990524739,0.137334418,3.850401148
385.6704605,7087,50225569,-0.419619873,0.90769993,3.850462433
778.0863391,7088,50239744,0.537081569,0.843530313,3.850523709
420.7133477,7089,50253921,0.999992693,0.003822816,3.850584976
683.560716,7090,50268100,0.543515147,-0.83939936,3.850646235
564.6365949,7091,50282281,-0.412667719,-0.910881635,3.850707485
510.295212,7092,50296464,-0.989445787,-0.144903536,3.850768727
731.9604411,7093,50310649,-0.656531961,0.754298206,3.85082996
386.9438248,7094,50324836,0.279994322,0.960001656,3.850891184
773.1174014,7095,50339025,0.959095117,0.283084011,3.8509524
446.5501359,7096,50353216,0.756408285,-0.654099768,3.851013607
617.1765592,7097,50367409,-0.141716836,-0.989907237,3.851074805
658.1376883,7098,50381604,-0.909548151,-0.415598557,3.851135995
412.7481766,7099,50395801,-0.841145091,0.54080952,3.851197176
780.0481015,7100,50410000,0.000602887,0.999999818,3.851258349
424.552008,7101,50424201,0.841796573,0.539794896,3.851319513
625.4609997,7102,50438404,0.909046372,-0.416694965,3.851380668
665.7324471,7103,50452609,0.140523129,-0.990077396,3.851441815
396.7745702,7104,50466816,-0.757196431,-0.653187236,3.851502953
770.0826691,7105,50481025,-0.958753084,0.284240257,3.851564082
475.4851694,7106,50495236,-0.278836573,0.960338568,3.851625203
534.4817556,7107,50509449,0.657440997,0.753506029,3.851686315
745.4823357,7108,50523664,0.989270347,-0.146096479,3.851747419
382.1470697,7109,50537881,0.411569102,-0.911378557,3.851808514
677.4712307,7110,50552100,-0.544526877,-0.838743393,3.851869601
637.4306275,7111,50566321,-0.999987357,0.005028578,3.851930679
391.8657227,7112,50580544,-0.536064072,0.844177298,3.851991748
753.2394703,7113,50594769,0.420714048,0.907193303,3.852052809
536.0969698,7114,50608996,0.990689613,0.136139969,3.852113861
442.431209,7115,50623225,0.649829716,-0.760079825,3.852174904
773.3865136,7116,50637456,-0.288480625,-0.957485733,3.852235939
473.8845176,7117,50651689,-0.96156321,-0.274583674,3.852296966
485.2740931,7118,50665924,-0.750589014,0.660769349,3.852357984
771.4352285,7119,50680161,0.15047326,0.988614079,3.852418993
448.2242015,7120,50694400,0.913191112,0.407531585,3.852479994
499.6940004,7121,50708641,0.836325268,-0.54823357,3.852540986
769.2745222,7122,50722884,-0.009454171,-0.999955308,3.852601969
452.034862,7123,50737129,-0.846541489,-0.532322748,3.852662944
481.089272,7124,50751376,-0.905322465,0.424724892,3.852723911
769.7721662,7125,50765625,-0.131754143,0.991282425,3.852784869
487.232658,7126,50779876,0.762948331,0.646459468,3.852845818
434.473947,7127,50794129,0.956199628,-0.292715342,3.852906759
756.4868196,7128,50808384,0.270325396,-0.962769017,3.852967691
561.772241,7129,50822641,-0.664084758,-0.747657297,3.853028615
381.4212711,7130,50836900,-0.987938448,0.154847093,3.85308953
697.4442008,7131,50851161,-0.403486086,0.914985781,3.853150436
669.4337243,7132,50865424,0.551929523,0.833890761,3.853211335
371.5936439,7133,50879689,0.999903674,-0.013879579,3.853272224
568.8242025,7134,50893956,0.528570998,-0.848889098,3.853333105
756.6680822,7135,50908225,-0.428727416,-0.903433895,3.853393977
466.600185,7136,50922496,-0.991855821,-0.127365736,3.853454841
412.2315384,7137,50936769,-0.643076558,0.765801894,3.853515697
720.183562,7138,50951044,0.296944326,0.954894794,3.853576544
655.3138735,7139,50965321,0.963955967,0.266061824,3.853637382
372.0730975,7140,50979600,0.744710937,-0.66738716,3.853698212
519.9872067,7141,50993881,-0.159217894,-0.987243467,3.853759033
758.8044833,7142,51008164,-0.916762527,-0.399432683,3.853819846
558.5387823,7143,51022449,-0.831439921,0.555614667,3.85388065
358.833823,7144,51036736,0.018304714,0.999832455,3.853941446
582.9289421,7145,51051025,0.85122008,0.524808895,3.854002233
754.3690892,7146,51065316,0.901527629,-0.432721543,3.854063012
521.9921264,7147,51079609,0.122974834,-0.992409789,3.854123782
358.203209,7148,51093904,-0.768640456,-0.639681052,3.854184544
582.083938,7149,51108201,-0.953571256,0.301167494,3.854245297
753.280649,7150,51122500,-0.261793041,0.965124036,3.854306042
548.9941895,7151,51136801,0.670676489,0.741749989,3.854366778
353.0543275,7152,51151104,0.986529148,-0.163585576,3.854427506
517.4036143,7153,51165409,0.395371457,-0.918521317,3.854488225
742.1594411,7154,51179716,-0.559288927,-0.828972795,3.854548936
637.0821507,7155,51194025,-0.999741652,0.022729492,3.854609638
386.3767825,7156,51208336,-0.521036512,0.853534389,3.854670332
404.9215817,7157,51222649,0.436707194,0.899603705,3.854731017
654.3089224,7158,51236964,0.99294432,0.118581524,3.854791694
736.3769329,7159,51251281,0.636273017,-0.771463964,3.854852362
529.5993903,7160,51265600,-0.305384763,-0.952229041,3.854913022
349.0778365,7161,51279921,-0.966273201,-0.257519129,3.854973674
454.3249735,7162,51294244,-0.738774514,0.673952682,3.855034317
686.641016,7163,51308569,0.167950054,0.985795506,3.855094951
722.0688162,7164,51322896,0.920262117,0.391302487,3.855155577
519.0040939,7165,51337225,0.826489433,-0.562952233,3.855216195
347.9123893,7166,51351556,-0.027153824,-0.999631267,3.855276804
421.9071426,7167,51365889,-0.85583198,-0.517253924,3.855337404
640.4939666,7168,51380224,-0.897662161,0.440684291,3.855397997
738.2542785,7169,51394561,-0.114185891,0.993459401,3.85545858
606.7694756,7170,51408900,0.774272361,0.632852519,3.855519156
400.5835649,7171,51423241,0.950868175,-0.309596051,3.855579723
343.7626264,7172,51437584,0.253240174,-0.967403439,3.855640281
488.1424828,7173,51451929,-0.677215675,-0.735784567,3.855700831
678.7896143,7174,51466276,-0.985042555,0.172311243,3.855761372
727.640369,7175,51480625,-0.387225853,0.921984891,3.855821905
594.7370009,7176,51494976,0.566604513,0.823989882,3.85588243
408.0546133,7177,51509329,0.999501302,-0.031577624,3.855942946
331.8778607,7178,51523684,0.513461204,-0.858112808,3.856003454
423.6156041,7179,51538041,-0.444652757,-0.895703034,3.856063953
599.9502503,7180,51552400,-0.993955024,-0.109788021,3.856124444
719.3600771,7181,51566761,-0.629419626,0.777065592,3.856184927
695.7945652,7182,51581124,0.313801274,0.949488684,3.856245401
553.518313,7183,51595489,0.96851473,0.248956258,3.856305866
395.6872117,7184,51609856,0.732780209,-0.680465403,3.856366324
325.3327689,7185,51624225,-0.176669056,-0.984270311,3.856426772
380.1509049,7186,51638596,-0.923689606,-0.383141634,3.856487213
519.0679112,7187,51652969,-0.821474192,0.570245694,3.856547645
657.5616668,7188,51667344,0.036000805,0.999351761,3.856608068
720.7793487,7189,51681721,0.860376829,0.509658428,3.856668484
681.2998204,7190,51696100,0.893726363,-0.448612514,3.85672889
565.2505567,7191,51710481,0.105388001,-0.994431179,3.856789289
431.1385485,7192,51724864,-0.779843603,-0.625974404,3.856849679
338.0616362,7193,51739249,-0.948090595,0.318000351,3.85691006
320.3942455,7194,51753636,-0.244667466,0.96960705,3.856970433
378.3125627,7195,51768025,0.683701803,0.729761499,3.857030798
484.0042598,7196,51782416,0.983478788,-0.181023409,3.857091155
596.9912918,7197,51796809,0.379049911,-0.925376229,3.857151503
680.3724641,7198,51811204,-0.573875706,-0.818942412,3.857211842
711.9437071,7199,51825601,-0.999182645,0.040423282,3.857272174
687.868029,7200,51840000,-0.505845668,0.862623997,3.857332496
619.8549296,7201,51854401,0.452563483,0.891732187,3.857392811
528.6210989,7202,51868804,0.994887855,0.100985917,3.857453117
436.6547453,7203,51883209,0.622516921,-0.782606339,3.857513415
362.5035232,7204,51897616,-0.322193199,-0.946673937,3.857573704
317.617599,7205,51912025,-0.970680378,-0.240373882,3.857633985
305.7275585,7206,51926436,-0.726728494,0.686924811,3.857694258
324.0843349,7207,51940849,0.185374216,0.982668001,3.857754522
365.6645463,7208,51955264,0.927044727,0.374950763,3.857814778
421.5386864,7209,51969681,0.816394591,-0.577494478,3.857875026
482.8564697,7210,51984100,-0.044844967,-0.998993958,3.857935265
542.1897517,7211,51998521,-0.864854269,-0.502023001,3.857995496
594.2054165,7212,52012944,-0.889720545,0.456505588,3.858055718
635.7855816,7213,52027369,-0.096581855,0.995325045,3.858115932
665.7737815,7214,52041796,0.785353747,0.619047245,3.858176138
684.5255521,7215,52056225,0.945238736,-0.326379737,3.858236335
693.4066113,7216,52070656,0.23607559,-0.971734694,3.858296525
694.3341097,7217,52085089,-0.690134364,-0.723681255,3.858356705
689.4112238,7218,52099524,-0.981837967,0.189721392,3.858416878
680.6703158,7219,52113961,-0.370844271,0.928695067,3.858477042
669.9170243,7220,52128400,0.581101938,0.81383078,3.858537198
658.6556761,7221,52142841,0.998785705,-0.049265773,3.858597345
648.0725026,7222,52157284,0.498190501,-0.867067601,3.858657484
639.0543205,7223,52171729,-0.460438752,-0.887691475,3.858717615
632.2240783,7224,52186176,-0.99574274,-0.092175901,3.858777737
627.9792254,7225,52200625,-0.615565444,0.788085772,3.858837851
626.5232,7226,52215076,0.330559881,0.94378502,3.858897957
627.8840187,7227,52229529,0.972769977,0.231772674,3.858958055
631.9169731,7228,52243984,0.720619842,-0.6933304,3.859018144
638.2910266,7229,52258441,-0.194064853,-0.980988702,3.859078225
646.4610315,7230,52272900,-0.930327216,-0.366730515,3.859138297
655.6307324,7231,52287361,-0.811251028,0.584698016,3.859198362
664.7149767,7232,52301824,0.053685615,0.998557888,3.859258417
672.3137059,7233,52316289,0.86926395,0.494348242,3.859318465
676.7148647,7234,52330756,0.885645019,-0.464362897,3.859378504
675.947529,7235,52345225,0.087768142,-0.99614093,3.859438535
667.9088083,7236,52359696,-0.79080236,-0.612071586,3.859498558
650.5861428,7237,52374169,-0.942312819,0.334733552,3.859558573
622.3876122,7238,52388644,-0.227465218,0.973786206,3.859618579
582.5738135,7239,52403121,0.696512856,0.717544313,3.859678577
531.7537751,7240,52417600,0.980120222,-0.198404512,3.859738566
472.3649639,7241,52432081,0.362609576,-0.931941144,3.859798547
409.009274,7242,52446564,-0.588282642,-0.808655386,3.85985852
348.4754505,7243,52461049,-0.998310512,0.058104404,3.859918485
299.2639012,7244,52475536,-0.490496301,0.871443273,3.859978442
270.4682089,7245,52490025,0.468277947,0.883581216,3.86003839
269.9836949,7246,52504516,0.99651961,0.083358663,3.86009833
302.2184702,7247,52519009,0.60856574,-0.79350346,3.860158261
365.7573878,7248,52533504,-0.338900665,-0.940822161,3.860218185
451.7082105,7249,52548001,-0.974783361,-0.223153306,3.8602781
543.6234396,7250,52562500,-0.71445473,0.699681669,3.860338007
619.7872145,7251,52577001,0.202740285,0.979232545,3.860397905
658.1497435,7252,52591504,0.933536817,0.358481535,3.860457795
643.2541012,7253,52606009,0.806043905,-0.591855745,3.860517677
573.3108432,7254,52620516,-0.062522056,-0.998043582,3.860577551
464.5769555,7255,52635025,-0.873605527,-0.486634753,3.860637417
350.031004,7256,52649536,-0.881500106,0.472183824,3.860697274
270.6102242,7257,52664049,-0.078947552,0.996878771,3.860757123
260.1454516,7258,52678564,0.796189017,0.605047973,3.860816964
328.884891,7259,52693081,0.939313075,-0.343061141,3.860876796
453.4141183,7260,52707600,0.218837024,-0.975761424,3.860936621
580.5925371,7261,52722121,-0.702836778,-0.711351154,3.860996437
648.2453963,7262,52736644,-0.978325688,0.207072087,3.861056245
616.4502893,7263,52751169,-0.354346472,0.935114206,3.861116044
494.2515167,7264,52765696,0.595417256,0.803416636,3.861175836
343.7627565,7265,52780225,0.997757104,-0.066938483,3.861235619
252.0097145,7266,52794756,0.482763673,-0.87575067,3.861295394
279.7453835,7267,52809289,-0.476080453,-0.87940173,3.86135516
416.2884404,7268,52823824,-0.997218406,-0.074534894,3.861414919
574.8831323,7269,52838361,-0.601518355,0.798858979,3.861474669
643.2213286,7270,52852900,0.347214897,0.937785591,3.861534411
564.3069912,7271,52867441,0.976720375,0.214516456,3.861594145
389.8576161,7272,52881984,0.708233644,-0.70597812,3.86165387
254.338472,7273,52896529,-0.211399833,-0.977399668,3.861713588
272.8138716,7274,52911076,-0.936673278,-0.350204469,3.861773297
436.750033,7275,52925625,-0.800773631,0.598967104,3.861832998
604.7570016,7276,52940176,0.071353599,0.997451083,3.86189269
618.6837606,7277,52954729,0.87787866,0.478883137,3.861952375
456.5355126,7278,52969284,0.877286129,-0.479967757,3.862012051
272.1018038,7279,52983841,0.070120777,-0.997538509,3.862071719
255.383207,7280,52998400,-0.801513294,-0.597976956,3.862131379
431.0382727,7281,53012961,-0.936239739,0.351361853,3.862191031
611.3892624,7282,53027524,-0.210191685,0.977660194,3.862250675
588.8043072,7283,53042089,0.709105634,0.705102262,3.86231031
380.6082717,7284,53056656,0.976454504,-0.215723438,3.862369937
232.2441449,7285,53071225,0.346055606,-0.938214004,3.862429556
331.4141623,7286,53085796,-0.60250522,-0.798114941,3.862489167
558.1643769,7287,53100369,-0.997125525,0.075767318,3.86254877
614.3447625,7288,53114944,-0.474993221,0.879989454,3.862608364
415.8864486,7289,53129521,0.48384566,0.875153345,3.86266795
231.9238295,7290,53144100,0.997839073,0.065705286,3.862727528
327.4873598,7291,53158681,0.594423844,-0.80415191,3.862787098
568.8206713,7292,53173264,-0.355501926,-0.934675548,3.86284666
592.2478288,7293,53187849,-0.978580864,-0.205862798,3.862906214
353.3557153,7294,53202436,-0.701957069,0.712219259,3.862965759
225.0223879,7295,53217025,0.220042818,0.975490214,3.863025296
419.3068123,7296,53231616,0.939736353,0.341899965,3.863084825
618.1375016,7297,53246209,0.795440619,-0.606031535,3.863144346
479.1814671,7298,53260804,-0.080179552,-0.996780437,3.863203859
236.2678751,7299,53275401,-0.882083013,-0.471094002,3.863263364
321.3957052,7300,53290000,-0.873003419,0.487714086,3.86332286
585.0116506,7301,53304601,-0.061288508,0.998120092,3.863382348
535.9988339,7302,53319204,0.806774775,0.590859089,3.863441829
259.7335365,7303,53333809,0.93309305,-0.359635036,3.863501301
289.3969166,7304,53348416,0.201529879,-0.979482367,3.863560765
570.8383161,7305,53363025,-0.715318934,-0.698798127,3.86362022
535.7848595,7306,53377636,-0.974506818,0.224357888,3.863679668
249.3558465,7307,53392249,-0.337737627,0.941240296,3.863739107
310.1548014,7308,53406864,0.60954598,0.792750716,3.863798539
592.0730525,7309,53421481,0.996415825,-0.084590216,3.863857962
479.9876324,7310,53436100,0.467185555,-0.884159294,3.863917377
215.9774728,7311,53450721,-0.491572959,-0.870836394,3.863976784
395.105434,7312,53465344,-0.998381562,-0.05687053,3.864036183
608.9612593,7313,53479969,-0.587282761,0.809381838,3.864095573
354.7533878,7314,53494596,0.363761102,0.931492276,3.864154956
231.2217808,7315,53509225,0.980364685,0.197193012,3.86421433
537.8301438,7316,53523856,0.695625498,-0.718404598,3.864273697
523.0984832,7317,53538489,-0.228668564,-0.973504334,3.864333055
218.917345,7318,53553124,-0.942725803,-0.333568674,3.864392405
392.9411862,7319,53567761,-0.790045286,0.613048486,3.864451747
599.7556639,7320,53582400,0.088999223,0.996031695,3.864511081
297.6459052,7321,53597041,0.886218257,0.463267958,3.864570407
281.9293868,7322,53611684,0.868652312,-0.495422204,3.864629725
595.2792557,7323,53626329,0.052451438,-0.998623476,3.864689034
384.6330197,7324,53640976,-0.811973047,-0.58369493,3.864748336
227.0911215,7325,53655625,-0.929873257,0.367880043,3.864807629
561.8872952,7326,53670276,-0.192852283,0.981227801,3.864866914
441.32782,7327,53684929,0.721476191,0.692439244,3.864926192
208.1526822,7328,53699584,0.972482782,-0.232974761,3.864985461
537.2321225,7329,53714241,0.329393188,-0.944192845,3.865044722
461.6416448,7330,53728900,-0.616538984,-0.787324381,3.865103975
204.1333064,7331,53743561,-0.995628057,0.093406487,3.86516322
536.7761616,7332,53758224,-0.459341286,0.888259862,3.865222456
447.3046776,7333,53772889,0.499261745,0.866451216,3.865281685
209.6415134,7334,53787556,0.99884583,0.048031318,3.865340906
559.9534232,7335,53802225,0.580095666,-0.814548352,3.865400118
397.0182619,7336,53816896,-0.371991779,-0.928236024,3.865459323
237.2794244,7337,53831569,-0.982071697,-0.188507776,3.865518519
589.8002577,7338,53846244,-0.689239426,0.724533652,3.865577707
312.9139557,7339,53860921,0.237276394,0.971442182,3.865636888
311.0024167,7340,53875600,0.945641392,0.32521125,3.86569606
586.845739,7341,53890281,0.784588055,-0.620017406,3.865755224
222.7609424,7342,53904964,-0.097811921,-0.995204918,3.86581438
440.0694514,7343,53919649,-0.890284069,-0.455405618,3.865873528
499.2879939,7344,53934336,-0.864233149,0.503091507,3.865932668
199.932655,7345,53949025,-0.043610258,0.99904862,3.8659918
569.4353515,7346,53963716,0.817107703,0.57648504,3.866050924
323.8539698,7347,53978409,0.92658061,-0.376096228,3.86611004
323.5979806,7348,53993104,0.184159577,-0.982896358,3.866169148
564.4443449,7349,54007801,-0.727576922,-0.686026109,3.866228247
193.6581964,7350,54022500,-0.970382554,0.24157338,3.866287339
534.3784112,7351,54037201,-0.321022942,0.947071418,3.866346423
357.4988177,7352,54051904,0.623483683,0.781836362,3.866405498
306.7756076,7353,54066609,0.994762285,-0.10221544,3.866464566
561.1492357,7354,54081316,0.45146103,-0.892290838,3.866523626
190.5009882,7355,54096025,-0.506911415,-0.861998154,3.866582677
559.8126126,7356,54110736,-0.999231842,-0.039188343,3.866641721
296.3191287,7357,54125449,-0.572863122,0.81965105,3.866700756
386.2081061,7358,54140164,0.38019331,0.924907048,3.866759783
485.7972027,7359,54154881,0.983701766,0.179807771,3.866818803
224.5941611,7360,54169600,0.682799355,-0.730605941,3.866877814
586.5359437,7361,54184321,-0.245865635,-0.96930392,3.866936818
195.8871533,7362,54199044,-0.948482894,-0.316828346,3.866995813
545.2825371,7363,54213769,-0.779069354,0.626937749,3.8670548
289.9736648,7364,54228496,0.106616956,0.994300168,3.86711378
418.1831465,7365,54243225,0.894280129,0.447507598,3.867172751
426.838016,7366,54257956,0.859746275,-0.510721394,3.867231715
288.647413,7367,54272689,0.034765661,-0.999395492,3.86729067
534.664399,7368,54287424,-0.822178342,-0.569229984,3.867349617
208.5994163,7369,54302161,-0.923215369,0.384282946,3.867408557
583.7061845,7370,54316900,-0.175452443,0.984487908,3.867467488
187.6744534,7371,54331641,0.733620649,0.679559227,3.867526411
579.9204891,7372,54346384,0.9682063,-0.250153073,3.867585327
209.6552393,7373,54361129,0.312627544,-0.949875791,3.867644234
544.8000912,7374,54375876,-0.630379535,-0.776287088,3.867703133
251.762834,7375,54390625,-0.993818576,0.111016384,3.867762025
499.6459644,7376,54405376,-0.443545402,0.896251905,3.867820908
295.7737036,7377,54420129,0.514521369,0.857477557,3.867879783
458.9540061,7378,54434884,0.999539566,0.030342298,3.867938651
330.8938435,7379,54449641,0.565585696,-0.82468953,3.86799751
430.2576733,7380,54464400,-0.388365055,-0.921505607,3.868056362
352.2100463,7381,54479161,-0.985254766,-0.171093679,3.868115205
416.530716,7382,54493924,-0.676305788,0.736620989,3.868174041
358.0735812,7383,54508689,0.254435612,0.967089716,3.868232868
418.5812935,7384,54523456,0.951250084,0.308420619,3.868291688
348.1973834,7385,54538225,0.773489616,-0.633808973,3.8683505
436.3138709,7386,54552996,-0.115413638,-0.993317518,3.868409303
323.107683,7387,54567769,-0.898206125,-0.439574518,3.868468099
468.5386188,7388,54582544,-0.855192043,0.518311267,3.868526887
285.0651389,7389,54597321,-0.02591834,0.999664063,3.868585667
511.3666997,7390,54612100,0.827184565,0.56193033,3.868644438
240.2455581,7391,54626881,0.919777796,-0.392439557,3.868703202
555.6587842,7392,54641664,0.166731563,-0.986002325,3.868761958
201.3129993,7393,54656449,-0.7396069,-0.673039103,3.868820706
584.9680092,7394,54671236,-0.96595419,0.258713167,3.868879446
188.2092725,7395,54686025,-0.304207653,0.952605744,3.868938178
576.9634559,7396,54700816,0.637225998,0.770676993,3.868996902
223.4752475,7397,54715609,0.992797004,-0.119808631,3.869055619
512.2959257,7398,54730404,0.435595024,-0.900142753,3.869114327
318.7143961,7399,54745201,-0.522091013,-0.852889779,3.869173027
392.3828742,7400,54760000,-0.99976898,-0.021493875,3.86923172
454.3963247,7401,54774801,-0.558263958,0.829663398,3.869290404
258.3533129,7402,54789604,0.396506373,0.918031969,3.869349081
567.7289249,7403,54804409,0.986730573,0.162366182,3.869407749
189.4483322,7404,54819216,0.669759235,-0.742578324,3.86946641
574.7746219,7405,54834025,-0.262985655,-0.964799744,3.869525063
256.1882863,7406,54848836,-0.953942746,-0.299988728,3.869583708
440.4278126,7407,54863649,-0.767849276,0.640630541,3.869642345
437.6244154,7408,54878464,0.124201277,0.992257045,3.869700974
253.3687107,7409,54893281,0.902061749,0.431606998,3.869759595
582.8399744,7410,54908100,0.850570809,-0.525860532,3.869818208
198.4325022,7411,54922921,0.017068989,-0.999854314,3.869876813
523.3175631,7412,54937744,-0.83212598,-0.554586651,3.869935411
366.3750695,7413,54952569,-0.916268161,0.400565422,3.869994
297.9063266,7414,54967396,-0.15799762,0.987439493,3.870052582
